"word" "doc" "freq"
3198 341 1
3242 341 1
3306 341 4
3308 341 2
3540 341 1
3660 341 1
3677 341 1
3741 341 1
3817 341 2
3826 341 1
3838 341 2
4211 341 1
4238 341 1
4352 341 2
4369 341 1
4399 341 1
4505 341 1
4519 341 1
4520 341 1
4648 341 4
4694 341 1
4753 341 1
4805 341 1
4884 341 1
5122 341 1
5141 341 2
5142 341 1
5225 341 11
5305 341 6
5336 341 1
5358 341 1
5392 341 1
5601 341 1
5701 341 2
5782 341 1
5817 341 3
5835 341 1
5842 341 1
5866 341 1
38 342 1
70 342 1
181 342 1
186 342 1
523 342 1
525 342 1
533 342 1
831 342 9
918 342 1
1152 342 1
1330 342 7
1521 342 2
1560 342 2
1671 342 1
1947 342 1
2200 342 5
2626 342 2
2877 342 1
3251 342 2
3306 342 1
3308 342 3
3646 342 1
3681 342 3
3838 342 1
4158 342 3
4251 342 1
4359 342 4
4528 342 1
4565 342 2
4805 342 1
4834 342 1
4873 342 1
4880 342 1
5127 342 1
5129 342 1
5227 342 2
5401 342 1
5527 342 1
5730 342 1
5782 342 1
5867 342 2
5936 343 8
5936 343 1
5936 343 1
5936 343 1
5936 343 1
5936 343 1
5936 343 1
5936 343 1
18 343 2
38 343 1
171 343 1
226 343 1
284 343 1
339 343 4
720 343 1
791 343 1
962 343 2
1181 343 3
1204 343 2
1445 343 1
1487 343 1
1550 343 1
1789 343 1
1855 343 1
1856 343 2
1903 343 2
2026 343 1
2035 343 1
2092 343 2
2100 343 1
2105 343 1
2146 343 2
2528 343 1
2623 343 2
2745 343 1
2899 343 1
3352 343 2
3388 343 2
3406 343 1
3446 343 1
3681 343 1
3689 343 1
3862 343 1
4043 343 2
4106 343 1
4204 343 4
4369 343 3
4517 343 2
4528 343 1
4735 343 1
4774 343 1
5188 343 1
5401 343 2
5476 343 2
5518 343 1
5525 343 3
5867 343 1
5894 343 1
5896 343 1
5897 343 2
12 344 1
80 344 2
224 344 2
227 344 1
282 344 1
289 344 1
371 344 1
462 344 1
566 344 8
670 344 2
791 344 3
1123 344 1
1211 344 2
1226 344 1
1330 344 8
1560 344 4
1759 344 1
1897 344 1
1929 344 1
2022 344 1
2044 344 1
2056 344 1
2216 344 4
2267 344 1
2353 344 1
2355 344 1
2606 344 1
2652 344 7
2877 344 1
2896 344 2
2939 344 1
3060 344 1
3245 344 1
3392 344 6
3541 344 8
3611 344 1
3614 344 1
3936 344 1
3972 344 1
4043 344 4
4158 344 1
4200 344 1
4302 344 1
4380 344 2
4390 344 2
4430 344 1
4446 344 5
4528 344 2
4753 344 1
4834 344 3
4880 344 2
4980 344 1
4994 344 2
4999 344 1
5004 344 4
5086 344 2
5142 344 1
5358 344 1
5392 344 1
5675 344 1
5701 344 1
5729 344 1
5817 344 4
5818 344 1
5859 344 2
5867 344 2
5920 344 8
5926 344 1
137 345 1
138 345 1
227 345 1
284 345 1
342 345 2
378 345 1
473 345 3
548 345 1
583 345 3
778 345 1
783 345 1
791 345 1
940 345 1
1093 345 1
1123 345 1
1228 345 1
1253 345 1
1330 345 1
1487 345 1
1560 345 7
1830 345 1
1851 345 1
1953 345 2
2022 345 1
2035 345 2
2200 345 1
2292 345 1
2533 345 1
2660 345 1
2691 345 1
2728 345 1
2757 345 1
2877 345 1
3031 345 2
3065 345 3
3234 345 1
3374 345 3
3392 345 3
3413 345 1
3838 345 1
3863 345 1
3936 345 2
4090 345 1
4111 345 1
4158 345 2
4239 345 2
4307 345 5
4359 345 1
4373 345 1
4390 345 1
4446 345 3
4487 345 1
4510 345 1
4520 345 1
4648 345 1
4682 345 3
4690 345 3
4720 345 1
4735 345 2
4880 345 3
4906 345 2
4947 345 1
4972 345 1
5132 345 1
5142 345 2
5242 345 3
5336 345 2
5525 345 4
5670 345 1
5730 345 1
5786 345 1
5867 345 1
12 346 1
141 346 1
227 346 1
289 346 1
323 346 1
360 346 1
372 346 1
473 346 2
506 346 1
540 346 1
590 346 1
703 346 1
778 346 1
831 346 1
940 346 1
1197 346 3
1330 346 1
1380 346 1
1535 346 2
1556 346 1
1560 346 3
1830 346 1
1957 346 1
2044 346 1
2056 346 1
2200 346 2
2210 346 1
2403 346 3
2562 346 1
2728 346 2
2774 346 1
2877 346 1
2897 346 1
2920 346 1
2949 346 1
3151 346 1
3183 346 1
3306 346 1
3392 346 5
3413 346 1
3581 346 1
3629 346 1
3677 346 1
3838 346 2
3855 346 1
3936 346 1
4116 346 1
4200 346 1
4239 346 3
4390 346 1
4399 346 1
4464 346 1
4520 346 1
4648 346 4
4753 346 4
4799 346 1
4880 346 1
4899 346 1
5141 346 1
5142 346 1
5242 346 2
5317 346 1
5525 346 1
5668 346 1
5670 346 7
5867 346 1
10 347 5
80 347 1
91 347 1
181 347 1
258 347 1
284 347 1
311 347 1
473 347 3
773 347 1
879 347 2
1042 347 2
1103 347 2
1238 347 2
1330 347 3
1353 347 1
1405 347 1
1414 347 1
1426 347 1
1509 347 1
1525 347 1
1664 347 3
1670 347 1
1873 347 1
2044 347 5
2046 347 1
2102 347 1
2200 347 1
2278 347 1
2340 347 1
2343 347 1
2533 347 3
2549 347 1
2550 347 1
2632 347 1
2660 347 1
2793 347 2
2800 347 4
2869 347 1
3008 347 1
3103 347 1
3130 347 1
3281 347 1
3392 347 1
3510 347 1
3581 347 1
3614 347 2
3658 347 1
3660 347 1
3840 347 2
3887 347 1
3925 347 2
3936 347 4
3954 347 4
4239 347 2
4359 347 1
4390 347 1
4446 347 2
4519 347 5
4520 347 2
4528 347 1
4594 347 1
4638 347 1
4659 347 1
4666 347 1
4709 347 1
4720 347 1
4771 347 1
4798 347 1
4799 347 1
4834 347 1
4880 347 1
4905 347 1
5015 347 1
5080 347 1
5081 347 1
5088 347 9
5142 347 1
5254 347 1
5336 347 7
5353 347 1
5354 347 1
5358 347 1
5383 347 1
5527 347 3
5657 347 1
5661 347 1
5782 347 1
5841 347 1
5849 347 5
5866 347 1
5867 347 1
35 348 1
49 348 1
55 348 1
70 348 1
162 348 2
224 348 1
410 348 1
656 348 2
831 348 1
832 348 1
846 348 1
933 348 1
1042 348 2
1330 348 4
1365 348 2
1412 348 1
1452 348 1
1830 348 2
2020 348 2
2022 348 1
2173 348 1
2200 348 2
2283 348 1
2877 348 1
2883 348 1
2946 348 1
2959 348 1
2970 348 2
3039 348 2
3050 348 1
3061 348 1
3392 348 7
3567 348 2
3573 348 2
3677 348 1
4202 348 1
4206 348 1
4239 348 1
4253 348 1
4273 348 2
4301 348 1
4308 348 1
4383 348 1
4442 348 1
4502 348 1
4532 348 9
4565 348 1
4690 348 1
4816 348 1
5182 348 1
5227 348 1
5401 348 3
5480 348 3
5485 348 1
5821 348 1
5867 348 2
5868 348 3
5901 348 1
160 349 3
284 349 1
289 349 1
980 349 1
1071 349 1
1133 349 2
1497 349 1
1550 349 1
1565 349 1
1714 349 1
2009 349 2
2200 349 2
2587 349 1
2877 349 1
2891 349 1
2954 349 5
3234 349 1
3306 349 2
3352 349 1
3660 349 3
3863 349 1
4158 349 2
4207 349 1
4390 349 1
4608 349 1
4769 349 2
4904 349 1
5353 349 2
5446 349 1
5705 349 1
5867 349 1
46 350 2
141 350 1
162 350 1
181 350 1
208 350 1
223 350 1
224 350 1
246 350 1
284 350 1
289 350 1
353 350 1
369 350 1
443 350 1
473 350 1
508 350 1
535 350 1
669 350 1
750 350 1
942 350 1
984 350 1
1014 350 1
1017 350 1
1071 350 2
1123 350 1
1175 350 2
1434 350 1
1441 350 2
1475 350 2
1487 350 2
1494 350 2
1550 350 1
1660 350 3
1916 350 1
1933 350 1
1976 350 4
2088 350 1
2146 350 1
2188 350 1
2267 350 1
2283 350 1
2305 350 1
2447 350 1
2452 350 1
2564 350 9
2593 350 1
2606 350 1
2624 350 1
2687 350 1
2722 350 2
2741 350 1
2771 350 1
2795 350 1
2877 350 1
2883 350 1
2938 350 2
3060 350 1
3082 350 1
3142 350 1
3165 350 1
3175 350 1
3218 350 3
3245 350 1
3306 350 2
3308 350 1
3310 350 1
3374 350 1
3392 350 1
3410 350 1
3581 350 1
3660 350 1
3674 350 1
3713 350 1
3766 350 1
3955 350 1
4126 350 1
4204 350 4
4219 350 1
4235 350 1
4301 350 1
4308 350 1
4358 350 1
4383 350 1
4424 350 1
4528 350 2
4746 350 1
4749 350 9
4799 350 1
4805 350 1
5142 350 2
5255 350 1
5265 350 1
5266 350 1
5277 350 4
5294 350 2
5297 350 1
5329 350 1
5358 350 1
5392 350 1
5527 350 1
5638 350 1
5675 350 1
5727 350 1
5753 350 1
5766 350 1
5817 350 1
5821 350 1
5867 350 1
84 351 1
141 351 1
213 351 1
283 351 3
557 351 1
726 351 1
737 351 1
810 351 2
1002 351 1
1042 351 1
1107 351 4
1125 351 1
1129 351 1
1167 351 2
1319 351 1
1452 351 1
1487 351 1
1498 351 1
1499 351 1
1504 351 1
1790 351 1
2059 351 3
2062 351 5
2066 351 1
2091 351 2
2154 351 1
2243 351 1
2336 351 1
2447 351 3
2452 351 1
2511 351 1
2515 351 1
2550 351 1
2611 351 1
2697 351 1
2771 351 1
2875 351 2
2877 351 1
2929 351 1
3050 351 1
3306 351 2
3538 351 1
3584 351 2
3614 351 2
3660 351 3
3661 351 2
3662 351 1
3677 351 1
3741 351 1
3838 351 1
3936 351 1
4041 351 1
4158 351 1
4159 351 1
4200 351 4
4236 351 1
4553 351 2
4699 351 1
4703 351 1
4805 351 1
4880 351 3
4979 351 2
5064 351 1
5065 351 3
5142 351 1
5294 351 2
5315 351 2
5401 351 1
5425 351 1
5470 351 1
5471 351 1
5514 351 1
5525 351 1
5668 351 1
5746 351 3
5800 351 1
5819 351 3
5867 351 1
12 352 1
25 352 1
42 352 1
54 352 1
334 352 1
353 352 1
360 352 1
446 352 1
477 352 1
656 352 1
657 352 1
726 352 1
737 352 1
753 352 1
796 352 1
984 352 1
1017 352 1
1058 352 1
1071 352 2
1090 352 1
1216 352 3
1226 352 4
1287 352 1
1311 352 1
1330 352 3
1342 352 1
1344 352 2
1350 352 2
1389 352 1
1425 352 1
1487 352 2
1611 352 1
1630 352 1
1670 352 2
1674 352 1
1928 352 1
2013 352 1
2022 352 1
2044 352 1
2078 352 1
2079 352 2
2112 352 1
2283 352 1
2341 352 1
2475 352 1
2642 352 2
2643 352 1
2664 352 1
2824 352 1
2877 352 1
2970 352 1
3123 352 1
3142 352 1
3207 352 1
3218 352 1
3306 352 1
3308 352 1
3341 352 1
3392 352 3
3409 352 1
3571 352 1
3573 352 1
3648 352 1
3660 352 2
3862 352 1
3887 352 2
3919 352 1
4071 352 2
4134 352 4
4135 352 1
4204 352 1
4221 352 1
4235 352 1
4239 352 1
4369 352 1
4383 352 1
4390 352 1
4411 352 1
4412 352 1
4441 352 1
4500 352 1
4528 352 1
4648 352 1
4659 352 2
4694 352 1
4715 352 1
4834 352 1
5074 352 1
5081 352 2
5102 352 1
5120 352 1
5142 352 1
5229 352 1
5254 352 1
5301 352 1
5401 352 1
5424 352 1
5446 352 2
5525 352 1
5594 352 1
5647 352 4
5668 352 1
5713 352 1
5739 352 1
5867 352 1
46 353 1
162 353 1
208 353 1
243 353 1
283 353 2
284 353 2
289 353 1
311 353 1
353 353 1
360 353 1
443 353 1
495 353 1
518 353 1
696 353 1
726 353 1
951 353 1
1074 353 1
1114 353 1
1201 353 1
1317 353 1
1330 353 1
1379 353 1
1422 353 1
1488 353 1
1494 353 3
1790 353 1
1830 353 1
2009 353 1
2019 353 1
2267 353 1
2295 353 1
2306 353 1
2379 353 1
2505 353 1
2515 353 2
2564 353 8
2589 353 1
2686 353 6
2728 353 1
2739 353 2
2755 353 1
2877 353 1
3141 353 1
3147 353 2
3209 353 1
3289 353 1
3306 353 1
3346 353 1
3363 353 2
3392 353 1
3428 353 1
3528 353 1
3610 353 1
3662 353 1
3674 353 1
3855 353 1
3858 353 1
3860 353 5
4083 353 1
4093 353 1
4200 353 2
4204 353 2
4239 353 1
4285 353 1
4407 353 1
4409 353 2
4411 353 2
4428 353 1
4433 353 1
4461 353 1
4476 353 1
4498 353 1
4505 353 1
4533 353 1
4675 353 1
4699 353 1
4884 353 1
4939 353 2
4979 353 1
4988 353 1
5002 353 1
5008 353 1
5014 353 1
5029 353 2
5120 353 1
5172 353 1
5251 353 1
5254 353 2
5329 353 1
5342 353 1
5353 353 1
5358 353 2
5480 353 1
5481 353 1
5661 353 1
5703 353 1
5750 353 1
5753 353 1
5835 353 1
5858 353 1
5859 353 1
5936 354 1
38 354 1
43 354 1
46 354 1
186 354 2
224 354 1
227 354 2
380 354 1
429 354 1
636 354 2
737 354 1
787 354 1
791 354 2
810 354 1
861 354 1
984 354 1
1017 354 1
1086 354 1
1090 354 2
1093 354 1
1103 354 1
1123 354 2
1129 354 1
1133 354 1
1146 354 1
1156 354 2
1160 354 1
1167 354 1
1330 354 1
1358 354 1
1373 354 1
1425 354 1
1487 354 2
1521 354 1
1628 354 1
1670 354 2
1790 354 2
1902 354 1
2028 354 2
2059 354 6
2062 354 2
2090 354 2
2091 354 5
2278 354 1
2497 354 1
2593 354 1
2699 354 2
2771 354 1
2877 354 1
2891 354 1
2952 354 2
2959 354 1
3039 354 2
3050 354 2
3214 354 1
3218 354 1
3289 354 1
3306 354 1
3392 354 2
3528 354 2
3530 354 1
3540 354 1
3581 354 2
3584 354 1
3614 354 2
3652 354 1
3654 354 3
3661 354 1
3662 354 4
3681 354 1
3703 354 1
3741 354 1
3862 354 1
3969 354 1
4055 354 1
4093 354 1
4200 354 1
4223 354 3
4236 354 1
4253 354 1
4272 354 1
4399 354 1
4428 354 1
4497 354 1
4528 354 2
4553 354 1
4699 354 1
4888 354 2
4922 354 7
4979 354 3
4980 354 2
5100 354 1
5102 354 1
5129 354 4
5142 354 4
5272 354 1
5315 354 2
5352 354 1
5358 354 1
5368 354 1
5433 354 1
5595 354 1
5668 354 1
5701 354 1
5746 354 4
5903 354 1
227 355 1
293 355 1
635 355 2
1123 355 1
1125 355 1
1167 355 1
1581 355 1
1706 355 2
1799 355 1
1897 355 1
2146 355 1
2330 355 1
2701 355 1
2774 355 2
2877 355 1
2938 355 4
3306 355 1
3444 355 1
3546 355 1
3681 355 1
3725 355 3
3868 355 1
4200 355 2
4699 355 1
4782 355 1
4834 355 1
4979 355 2
4999 355 1
5149 355 1
5294 355 1
5329 355 1
5351 355 1
5675 355 1
5867 355 1
65 356 1
141 356 1
283 356 1
289 356 1
473 356 2
726 356 1
942 356 1
1071 356 1
1123 356 1
1146 356 1
1204 356 1
1451 356 1
1494 356 4
1916 356 1
1938 356 1
2009 356 1
2066 356 1
2091 356 1
2112 356 1
2142 356 1
2267 356 1
2447 356 1
2515 356 2
2564 356 3
2686 356 7
2716 356 1
2741 356 1
2795 356 1
2877 356 1
2962 356 1
3085 356 1
3141 356 1
3165 356 1
3306 356 2
3363 356 1
3581 356 1
3674 356 2
3683 356 1
3778 356 1
3831 356 1
3855 356 1
3860 356 3
3873 356 3
3902 356 1
4003 356 1
4066 356 1
4204 356 1
4232 356 1
4302 356 1
4406 356 1
4409 356 1
4467 356 1
4476 356 2
4505 356 1
4524 356 1
4939 356 2
5014 356 1
5029 356 4
5142 356 2
5277 356 1
5294 356 2
5459 356 1
5579 356 1
5642 356 1
5753 356 1
5821 356 1
87 357 1
213 357 1
226 357 1
227 357 1
284 357 1
289 357 1
473 357 2
506 357 2
600 357 1
751 357 1
1042 357 1
1103 357 1
1164 357 1
1287 357 1
1445 357 1
1487 357 2
1490 357 1
1498 357 1
1499 357 1
1595 357 1
1621 357 1
1725 357 1
1851 357 1
1868 357 1
1885 357 1
2059 357 10
2062 357 2
2398 357 2
2410 357 2
2497 357 1
2533 357 1
2587 357 1
2611 357 1
2635 357 1
2697 357 3
2771 357 2
2819 357 8
2870 357 2
2877 357 1
2889 357 1
2929 357 1
3039 357 2
3207 357 1
3234 357 1
3391 357 1
3392 357 1
3538 357 1
3578 357 1
3614 357 1
3662 357 2
3703 357 2
3724 357 1
3741 357 4
3836 357 1
3838 357 1
3862 357 1
3936 357 1
4013 357 1
4158 357 1
4200 357 1
4214 357 1
4242 357 1
4369 357 1
4466 357 1
4528 357 1
4880 357 2
4972 357 1
5065 357 6
5133 357 1
5142 357 3
5254 357 1
5329 357 1
5353 357 2
5358 357 2
5481 357 1
5525 357 1
5657 357 1
5668 357 1
5692 357 1
5746 357 3
5748 357 2
5867 357 1
42 358 1
65 358 1
74 358 1
181 358 1
283 358 1
284 358 1
289 358 2
311 358 1
473 358 2
488 358 4
506 358 1
753 358 2
778 358 1
791 358 1
856 358 1
942 358 1
1058 358 1
1071 358 1
1103 358 1
1123 358 1
1133 358 2
1162 358 1
1204 358 1
1224 358 1
1230 358 2
1239 358 1
1284 358 2
1330 358 3
1404 358 1
1425 358 1
1560 358 9
1621 358 1
1810 358 1
1830 358 5
1928 358 1
1929 358 1
2044 358 1
2056 358 1
2065 358 1
2069 358 1
2174 358 3
2200 358 1
2278 358 3
2587 358 1
2624 358 2
2644 358 3
2745 358 1
2877 358 1
2890 358 1
3093 358 1
3199 358 1
3211 358 2
3245 358 2
3257 358 1
3306 358 3
3392 358 1
3409 358 1
3412 358 1
3413 358 1
3528 358 1
3614 358 1
3629 358 1
3674 358 2
3677 358 1
3681 358 1
3777 358 1
3838 358 1
3894 358 2
3955 358 1
4005 358 1
4087 358 1
4096 358 1
4158 358 1
4182 358 4
4191 358 1
4198 358 1
4204 358 2
4239 358 3
4253 358 1
4298 358 1
4302 358 1
4390 358 1
4428 358 2
4460 358 1
4468 358 1
4505 358 1
4528 358 1
4573 358 1
4598 358 1
4694 358 1
4795 358 1
4805 358 1
4880 358 1
5142 358 2
5329 358 1
5705 358 1
5815 358 4
5842 358 1
5867 358 1
38 359 2
87 359 1
293 359 1
311 359 1
473 359 1
720 359 1
813 359 2
828 359 1
863 359 1
890 359 1
1042 359 1
1058 359 1
1107 359 2
1123 359 1
1129 359 1
1349 359 1
1360 359 1
1384 359 1
1414 359 1
1415 359 1
1420 359 1
1422 359 1
1487 359 2
1488 359 1
1498 359 1
1521 359 1
1611 359 2
1687 359 1
1725 359 1
1790 359 3
1810 359 1
1864 359 1
1897 359 1
1921 359 2
1928 359 1
1990 359 2
2028 359 3
2059 359 6
2062 359 2
2076 359 1
2085 359 1
2146 359 1
2321 359 1
2452 359 1
2617 359 1
2655 359 1
2792 359 1
2877 359 1
3020 359 2
3050 359 1
3119 359 1
3197 359 1
3209 359 1
3289 359 1
3306 359 3
3392 359 9
3398 359 1
3428 359 1
3530 359 1
3581 359 1
3621 359 1
3661 359 1
3662 359 3
3681 359 1
3741 359 1
3855 359 1
3936 359 1
4041 359 1
4137 359 1
4163 359 6
4200 359 1
4223 359 2
4239 359 2
4353 359 1
4430 359 1
4466 359 1
4528 359 1
4553 359 1
4572 359 1
4735 359 1
4880 359 2
5004 359 1
5109 359 1
5142 359 1
5265 359 1
5294 359 1
5315 359 2
5365 359 1
5395 359 1
5525 359 1
5577 359 1
5642 359 1
5668 359 1
5692 359 1
5745 359 1
5746 359 5
5747 359 5
5841 359 1
5867 359 1
54 360 1
172 360 1
284 360 1
289 360 1
669 360 1
722 360 1
1090 360 1
1145 360 1
1488 360 3
1790 360 2
2009 360 1
2022 360 1
2059 360 3
2069 360 1
2085 360 3
2092 360 2
2673 360 1
2758 360 1
2804 360 2
2877 360 1
2911 360 1
3141 360 1
3167 360 2
3440 360 1
3674 360 1
4158 360 2
4159 360 1
4539 360 1
4939 360 2
5106 360 6
5142 360 2
5686 360 1
5769 360 2
5867 360 2
54 361 1
208 361 2
223 361 1
224 361 3
227 361 1
311 361 1
313 361 2
426 361 1
488 361 1
656 361 1
761 361 2
783 361 1
924 361 1
928 361 1
930 361 2
1027 361 1
1090 361 1
1123 361 4
1211 361 1
1246 361 4
1330 361 3
1414 361 1
1544 361 1
1560 361 2
1670 361 1
1875 361 1
1918 361 1
2036 361 1
2411 361 1
2549 361 1
2604 361 1
2626 361 1
2644 361 1
2645 361 1
2660 361 3
2713 361 1
2812 361 1
2877 361 1
3029 361 1
3350 361 1
3392 361 2
3409 361 1
3488 361 1
3548 361 1
3687 361 2
3690 361 2
3885 361 1
4048 361 1
4157 361 1
4253 361 1
4273 361 2
4570 361 1
4737 361 1
4742 361 1
5004 361 7
5088 361 1
5142 361 1
5300 361 1
5598 361 1
5821 361 1
5907 361 2
55 362 1
91 362 1
100 362 1
121 362 1
162 362 1
175 362 1
186 362 1
283 362 1
369 362 1
399 362 2
477 362 1
535 362 1
720 362 1
870 362 1
880 362 4
903 362 1
1031 362 1
1042 362 1
1043 362 1
1050 362 1
1071 362 3
1090 362 2
1171 362 1
1379 362 1
1422 362 1
1434 362 1
1488 362 1
1498 362 1
1525 362 1
1544 362 2
1673 362 1
1830 362 7
1897 362 1
1929 362 1
1934 362 1
2012 362 1
2022 362 1
2035 362 1
2046 362 1
2146 362 7
2155 362 1
2165 362 1
2326 362 1
2447 362 1
2591 362 1
2758 362 1
2877 362 1
3039 362 2
3050 362 1
3061 362 3
3138 362 1
3147 362 1
3392 362 2
3458 362 1
3614 362 1
3681 362 1
3692 362 1
3741 362 1
3744 362 1
3936 362 2
4111 362 1
4126 362 1
4200 362 1
4219 362 1
4236 362 2
4238 362 1
4239 362 2
4253 362 1
4307 362 3
4398 362 1
4399 362 1
4446 362 2
4473 362 1
4510 362 1
4528 362 1
4677 362 1
4690 362 2
4799 362 1
4805 362 1
4834 362 1
4880 362 1
4884 362 1
4899 362 1
4923 362 1
4939 362 7
4980 362 1
5088 362 2
5142 362 2
5209 362 1
5294 362 3
5380 362 1
5401 362 1
5459 362 5
5499 362 1
5642 362 1
5901 362 1
162 363 2
172 363 1
284 363 2
311 363 1
378 363 1
379 363 1
468 363 1
473 363 1
737 363 1
1058 363 1
1123 363 1
1146 363 1
1253 363 1
1330 363 1
1399 363 1
1422 363 1
1452 363 1
1487 363 1
1489 363 1
1504 363 1
1557 363 1
1560 363 9
1830 363 3
1851 363 1
1934 363 1
2023 363 1
2069 363 1
2100 363 1
2146 363 2
2188 363 1
2200 363 3
2244 363 2
2400 363 1
2525 363 3
2546 363 1
2767 363 1
2877 363 1
3031 363 5
3141 363 1
3233 363 1
3234 363 3
3308 363 1
3392 363 2
3486 363 1
3589 363 1
3629 363 2
3637 363 1
3674 363 1
3681 363 1
3741 363 1
3826 363 1
3838 363 2
4005 363 1
4158 363 1
4236 363 2
4239 363 3
4390 363 1
4498 363 1
4528 363 1
4598 363 1
4753 363 1
4799 363 1
4880 363 1
4910 363 2
4957 363 1
5074 363 1
5088 363 1
5106 363 1
5142 363 2
5262 363 1
5406 363 1
5731 363 1
5846 363 1
5867 363 1
70 364 1
284 364 2
311 364 1
362 364 2
498 364 1
545 364 2
818 364 1
1017 364 1
1042 364 1
1065 364 2
1090 364 1
1103 364 1
1123 364 1
1194 364 1
1197 364 1
1249 364 1
1313 364 1
1330 364 1
1353 364 1
1487 364 2
1497 364 1
1498 364 2
1544 364 1
1630 364 1
1653 364 1
1731 364 1
1830 364 5
2023 364 1
2128 364 1
2200 364 2
2447 364 2
2497 364 1
2587 364 1
2606 364 1
2617 364 1
2774 364 1
2877 364 1
2939 364 1
3001 364 1
3031 364 2
3050 364 2
3094 364 2
3147 364 1
3306 364 2
3308 364 1
3352 364 2
3392 364 3
3419 364 1
3486 364 1
3528 364 1
3660 364 1
3775 364 1
4082 364 4
4157 364 1
4158 364 2
4206 364 2
4239 364 1
4396 364 1
4528 364 2
4536 364 2
4592 364 2
4805 364 1
4834 364 1
4880 364 1
5088 364 1
5142 364 1
5294 364 1
5672 364 4
5768 364 2
5901 364 2
11 365 2
43 365 1
65 365 1
70 365 1
72 365 1
100 365 1
181 365 3
208 365 1
284 365 1
311 365 1
414 365 1
498 365 1
720 365 1
760 365 1
791 365 5
861 365 1
1031 365 1
1090 365 1
1146 365 1
1330 365 1
1338 365 2
1342 365 1
1544 365 1
1565 365 1
1621 365 1
1630 365 1
1724 365 1
1830 365 8
1851 365 3
1941 365 1
2009 365 1
2020 365 3
2024 365 3
2128 365 3
2146 365 1
2179 365 6
2367 365 1
2441 365 1
2452 365 1
2497 365 3
2587 365 1
2599 365 1
2877 365 1
3050 365 4
3199 365 3
3251 365 2
3306 365 2
3308 365 1
3392 365 11
3486 365 2
3541 365 1
3674 365 1
3677 365 2
3775 365 5
3838 365 2
3936 365 3
4134 365 1
4157 365 3
4158 365 1
4251 365 1
4573 365 1
4592 365 6
4639 365 1
4675 365 1
4786 365 3
4805 365 4
4834 365 1
4880 365 1
4882 365 1
5088 365 2
5137 365 1
5142 365 2
5144 365 1
5240 365 2
5294 365 1
5313 365 2
5401 365 2
5661 365 1
5667 365 1
5672 365 1
5680 365 1
5715 365 1
5768 365 3
5821 365 1
162 366 3
208 366 1
224 366 1
284 366 1
380 366 1
737 366 1
791 366 1
831 366 4
1004 366 1
1062 366 1
1071 366 2
1123 366 1
1141 366 1
1142 366 1
1221 366 1
1330 366 3
1333 366 1
1385 366 1
1430 366 1
1452 366 1
1466 366 2
1525 366 1
1560 366 4
1621 366 1
1670 366 1
1683 366 2
1724 366 1
1810 366 1
1830 366 4
1851 366 1
1874 366 1
1905 366 1
1907 366 1
1953 366 1
2028 366 1
2056 366 1
2069 366 1
2200 366 1
2251 366 1
2305 366 1
2326 366 1
2371 366 1
2400 366 1
2562 366 1
2583 366 1
2606 366 1
2644 366 1
2655 366 2
2656 366 1
2695 366 1
2705 366 1
2745 366 1
2801 366 1
2877 366 1
2891 366 1
2978 366 1
3031 366 2
3035 366 2
3039 366 5
3060 366 2
3165 366 2
3234 366 2
3249 366 1
3306 366 1
3374 366 2
3392 366 7
3450 366 2
3624 366 1
3629 366 3
3677 366 1
3686 366 1
3697 366 1
3766 366 1
3774 366 1
3802 366 1
3838 366 1
3856 366 1
3858 366 3
3909 366 2
3936 366 3
3957 366 1
4114 366 1
4135 366 1
4158 366 2
4202 366 1
4236 366 1
4239 366 3
4390 366 1
4395 366 1
4446 366 3
4520 366 1
4565 366 1
4592 366 2
4648 366 1
4690 366 2
4699 366 1
4771 366 1
4834 366 1
4873 366 1
4899 366 1
4915 366 1
4937 366 1
4972 366 1
5141 366 1
5142 366 1
5211 366 1
5242 366 1
5262 366 1
5294 366 1
5527 366 2
5642 366 1
5821 366 1
5867 366 2
11 367 1
43 367 2
70 367 1
141 367 1
172 367 2
224 367 1
245 367 2
284 367 2
344 367 2
369 367 5
570 367 1
575 367 1
726 367 2
898 367 1
943 367 4
970 367 1
1042 367 1
1085 367 1
1194 367 2
1195 367 1
1257 367 3
1273 367 1
1330 367 1
1445 367 1
1527 367 1
1550 367 2
1560 367 1
1575 367 2
1731 367 1
1851 367 1
2165 367 1
2207 367 2
2209 367 2
2314 367 1
2352 367 1
2438 367 1
2481 367 1
2549 367 1
2550 367 1
2728 367 1
2877 367 1
3039 367 2
3065 367 1
3137 367 2
3147 367 1
3197 367 1
3249 367 1
3306 367 3
3308 367 1
3310 367 1
3323 367 4
3341 367 1
3392 367 3
3481 367 1
3538 367 1
3571 367 4
3573 367 4
3581 367 1
3655 367 1
3674 367 1
3677 367 2
3681 367 1
3975 367 2
4039 367 1
4056 367 1
4114 367 1
4126 367 1
4153 367 1
4202 367 1
4204 367 1
4239 367 1
4302 367 1
4308 367 1
4373 367 1
4471 367 1
4543 367 1
4592 367 2
4715 367 1
4723 367 1
4782 367 1
4805 367 1
4882 367 1
4887 367 1
4951 367 2
4988 367 1
5066 367 1
5078 367 1
5088 367 1
5142 367 3
5262 367 1
5294 367 1
5297 367 2
5358 367 1
5365 367 1
5389 367 1
5574 367 1
5674 367 1
5842 367 2
162 368 2
224 368 1
227 368 2
291 368 2
328 368 1
360 368 1
361 368 1
488 368 2
506 368 1
