"word","doc","freq","IES"
3094,4,2,21
3147,4,1,21
3306,4,2,21
3308,4,1,21
3352,4,2,21
3392,4,3,21
3419,4,1,21
3486,4,1,21
3528,4,1,21
3660,4,1,21
3775,4,1,21
4082,4,4,21
4157,4,1,21
4158,4,2,21
4206,4,2,21
4239,4,1,21
4396,4,1,21
4528,4,2,21
4536,4,2,21
4592,4,2,21
4805,4,1,21
4834,4,1,21
4880,4,1,21
5088,4,1,21
5142,4,1,21
5294,4,1,21
5672,4,4,21
5768,4,2,21
5901,4,2,21
11,5,2,21
43,5,1,21
65,5,1,21
70,5,1,21
72,5,1,21
100,5,1,21
181,5,3,21
208,5,1,21
284,5,1,21
311,5,1,21
414,5,1,21
498,5,1,21
720,5,1,21
760,5,1,21
791,5,5,21
861,5,1,21
1031,5,1,21
1090,5,1,21
1146,5,1,21
1330,5,1,21
1338,5,2,21
1342,5,1,21
1544,5,1,21
1565,5,1,21
1621,5,1,21
1630,5,1,21
1724,5,1,21
1830,5,8,21
1851,5,3,21
1941,5,1,21
2009,5,1,21
2020,5,3,21
2024,5,3,21
2128,5,3,21
2146,5,1,21
2179,5,6,21
2367,5,1,21
2441,5,1,21
2452,5,1,21
2497,5,3,21
2587,5,1,21
2599,5,1,21
2877,5,1,21
3050,5,4,21
3199,5,3,21
3251,5,2,21
3306,5,2,21
3308,5,1,21
3392,5,11,21
3486,5,2,21
3541,5,1,21
3674,5,1,21
3677,5,2,21
3775,5,5,21
3838,5,2,21
3936,5,3,21
4134,5,1,21
4157,5,3,21
4158,5,1,21
4251,5,1,21
4573,5,1,21
4592,5,6,21
4639,5,1,21
4675,5,1,21
4786,5,3,21
4805,5,4,21
4834,5,1,21
4880,5,1,21
4882,5,1,21
5088,5,2,21
5137,5,1,21
5142,5,2,21
5144,5,1,21
5240,5,2,21
5294,5,1,21
5313,5,2,21
5401,5,2,21
5661,5,1,21
5667,5,1,21
5672,5,1,21
5680,5,1,21
5715,5,1,21
5768,5,3,21
5821,5,1,21
162,6,3,21
208,6,1,21
224,6,1,21
284,6,1,21
380,6,1,21
737,6,1,21
791,6,1,21
831,6,4,21
1004,6,1,21
1062,6,1,21
1071,6,2,21
1123,6,1,21
1141,6,1,21
1142,6,1,21
1221,6,1,21
1330,6,3,21
1333,6,1,21
1385,6,1,21
1430,6,1,21
1452,6,1,21
1466,6,2,21
1525,6,1,21
1560,6,4,21
1621,6,1,21
1670,6,1,21
1683,6,2,21
1724,6,1,21
1810,6,1,21
1830,6,4,21
1851,6,1,21
1874,6,1,21
1905,6,1,21
1907,6,1,21
1953,6,1,21
2028,6,1,21
2056,6,1,21
2069,6,1,21
2200,6,1,21
2251,6,1,21
2305,6,1,21
2326,6,1,21
2371,6,1,21
2400,6,1,21
2562,6,1,21
2583,6,1,21
2606,6,1,21
2644,6,1,21
2655,6,2,21
2656,6,1,21
2695,6,1,21
2705,6,1,21
2745,6,1,21
2801,6,1,21
2877,6,1,21
2891,6,1,21
2978,6,1,21
3031,6,2,21
3035,6,2,21
3039,6,5,21
3060,6,2,21
3165,6,2,21
3234,6,2,21
3249,6,1,21
3306,6,1,21
3374,6,2,21
3392,6,7,21
3450,6,2,21
3624,6,1,21
3629,6,3,21
3677,6,1,21
3686,6,1,21
3697,6,1,21
3766,6,1,21
3774,6,1,21
3802,6,1,21
3838,6,1,21
3856,6,1,21
3858,6,3,21
3909,6,2,21
3936,6,3,21
3957,6,1,21
4114,6,1,21
4135,6,1,21
4158,6,2,21
4202,6,1,21
4236,6,1,21
4239,6,3,21
4390,6,1,21
4395,6,1,21
4446,6,3,21
4520,6,1,21
4565,6,1,21
4592,6,2,21
4648,6,1,21
4690,6,2,21
4699,6,1,21
4771,6,1,21
4834,6,1,21
4873,6,1,21
4899,6,1,21
4915,6,1,21
4937,6,1,21
4972,6,1,21
5141,6,1,21
5142,6,1,21
5211,6,1,21
5242,6,1,21
5262,6,1,21
5294,6,1,21
5527,6,2,21
5642,6,1,21
5821,6,1,21
5867,6,2,21
11,7,1,21
43,7,2,21
70,7,1,21
141,7,1,21
172,7,2,21
224,7,1,21
245,7,2,21
284,7,2,21
344,7,2,21
369,7,5,21
570,7,1,21
575,7,1,21
726,7,2,21
898,7,1,21
943,7,4,21
970,7,1,21
1042,7,1,21
1085,7,1,21
1194,7,2,21
1195,7,1,21
1257,7,3,21
1273,7,1,21
1330,7,1,21
1445,7,1,21
1527,7,1,21
1550,7,2,21
1560,7,1,21
1575,7,2,21
1731,7,1,21
1851,7,1,21
2165,7,1,21
2207,7,2,21
2209,7,2,21
2314,7,1,21
2352,7,1,21
2438,7,1,21
2481,7,1,21
2549,7,1,21
2550,7,1,21
2728,7,1,21
2877,7,1,21
3039,7,2,21
3065,7,1,21
3137,7,2,21
3147,7,1,21
3197,7,1,21
3249,7,1,21
3306,7,3,21
3308,7,1,21
3310,7,1,21
3323,7,4,21
3341,7,1,21
3392,7,3,21
3481,7,1,21
3538,7,1,21
3571,7,4,21
3573,7,4,21
3581,7,1,21
3655,7,1,21
3674,7,1,21
3677,7,2,21
3681,7,1,21
3975,7,2,21
4039,7,1,21
4056,7,1,21
4114,7,1,21
4126,7,1,21
4153,7,1,21
4202,7,1,21
4204,7,1,21
4239,7,1,21
4302,7,1,21
4308,7,1,21
4373,7,1,21
4471,7,1,21
4543,7,1,21
4592,7,2,21
4715,7,1,21
4723,7,1,21
4782,7,1,21
4805,7,1,21
4882,7,1,21
4887,7,1,21
4951,7,2,21
4988,7,1,21
5066,7,1,21
5078,7,1,21
5088,7,1,21
5142,7,3,21
5262,7,1,21
5294,7,1,21
5297,7,2,21
5358,7,1,21
5365,7,1,21
5389,7,1,21
5574,7,1,21
5674,7,1,21
5842,7,2,21
162,8,2,21
224,8,1,21
227,8,2,21
291,8,2,21
328,8,1,21
360,8,1,21
361,8,1,21
488,8,2,21
506,8,1,21
565,8,1,21
566,8,1,21
880,8,1,21
940,8,1,21
1008,8,1,21
1043,8,2,21
1093,8,1,21
1105,8,1,21
1123,8,2,21
1199,8,1,21
1211,8,1,21
1330,8,1,21
1452,8,4,21
1487,8,1,21
1522,8,1,21
1830,8,2,21
1851,8,1,21
1929,8,1,21
2044,8,2,21
2146,8,1,21
2562,8,1,21
2626,8,1,21
2652,8,2,21
2728,8,2,21
2771,8,1,21
2784,8,4,21
2800,8,4,21
2877,8,1,21
2949,8,1,21
3008,8,1,21
3039,8,4,21
3042,8,1,21
3065,8,4,21
3240,8,2,21
3319,8,1,21
3392,8,11,21
3541,8,2,21
3831,8,1,21
3838,8,2,21
3840,8,1,21
4043,8,2,21
4096,8,1,21
4106,8,1,21
4114,8,1,21
4134,8,1,21
4233,8,1,21
4235,8,1,21
4239,8,1,21
4390,8,1,21
4411,8,1,21
4461,8,1,21
4510,8,1,21
4517,8,1,21
4520,8,3,21
4528,8,1,21
4573,8,1,21
4694,8,1,21
4799,8,1,21
4805,8,1,21
4880,8,1,21
5088,8,1,21
5142,8,1,21
5336,8,1,21
5353,8,2,21
5383,8,1,21
5435,8,4,21
5464,8,1,21
5527,8,1,21
5723,8,3,21
5867,8,1,21
5920,8,2,21
162,9,4,21
181,9,1,21
186,9,1,21
224,9,1,21
226,9,2,21
293,9,1,21
380,9,1,21
530,9,1,21
754,9,1,21
831,9,1,21
1071,9,1,21
1093,9,1,21
1330,9,4,21
1342,9,1,21
1440,9,2,21
1452,9,1,21
1830,9,2,21
1851,9,1,21
1874,9,1,21
1927,9,2,21
2085,9,1,21
2546,9,1,21
2562,9,1,21
2587,9,1,21
2656,9,1,21
2660,9,2,21
2877,9,1,21
3035,9,1,21
3064,9,1,21
3090,9,1,21
3141,9,1,21
3227,9,2,21
3306,9,3,21
3363,9,2,21
3392,9,3,21
3677,9,3,21
3681,9,1,21
3838,9,1,21
4158,9,1,21
4236,9,1,21
4239,9,3,21
4390,9,1,21
4520,9,1,21
4633,9,3,21
4880,9,1,21
5005,9,2,21
5097,9,1,21
5106,9,1,21
5142,9,1,21
5309,9,2,21
5435,9,1,21
5842,9,1,21
5867,9,1,21
70,10,1,21
87,10,1,21
172,10,1,21
210,10,1,21
224,10,5,21
227,10,1,21
289,10,1,21
311,10,1,21
455,10,2,21
575,10,1,21
578,10,1,21
680,10,1,21
698,10,1,21
828,10,7,21
868,10,1,21
970,10,1,21
1017,10,1,21
1042,10,2,21
1071,10,1,21
1090,10,1,21
1093,10,1,21
1123,10,1,21
1124,10,1,21
1211,10,1,21
1219,10,1,21
1226,10,1,21
1273,10,1,21
1330,10,9,21
1353,10,1,21
1452,10,1,21
1487,10,2,21
1488,10,2,21
1525,10,1,21
1575,10,1,21
1673,10,1,21
1731,10,1,21
1818,10,1,21
1905,10,1,21
1907,10,1,21
1927,10,3,21
2022,10,1,21
2062,10,1,21
2198,10,1,21
2200,10,1,21
2267,10,1,21
2326,10,1,21
2413,10,1,21
2447,10,2,21
2532,10,1,21
2559,10,1,21
2583,10,1,21
2606,10,1,21
2614,10,1,21
2632,10,1,21
2660,10,1,21
2728,10,1,21
2877,10,1,21
2957,10,1,21
3008,10,1,21
3147,10,1,21
3214,10,1,21
3227,10,1,21
3260,10,1,21
3306,10,2,21
3403,10,2,21
3406,10,1,21
3440,10,2,21
3710,10,1,21
3748,10,1,21
3862,10,1,21
3883,10,2,21
3936,10,2,21
4118,10,1,21
4126,10,1,21
4204,10,2,21
4206,10,1,21
4214,10,1,21
4377,10,1,21
4502,10,1,21
4505,10,3,21
4513,10,1,21
4584,10,2,21
4648,10,1,21
4725,10,4,21
4781,10,4,21
4782,10,3,21
4799,10,2,21
4805,10,1,21
4857,10,1,21
4880,10,1,21
4887,10,2,21
5088,10,2,21
5142,10,2,21
5266,10,1,21
5294,10,1,21
5297,10,2,21
5390,10,2,21
5409,10,1,21
5468,10,1,21
5481,10,2,21
5642,10,1,21
5684,10,1,21
5870,10,1,21
24,11,2,21
80,11,2,21
181,11,2,21
224,11,1,21
283,11,2,21
289,11,1,21
360,11,1,21
440,11,2,21
473,11,1,21
535,11,1,21
590,11,2,21
609,11,1,21
735,11,1,21
831,11,1,21
984,11,1,21
1026,11,1,21
1050,11,4,21
1064,11,1,21
1075,11,2,21
1123,11,1,21
1219,11,3,21
1228,11,1,21
1287,11,2,21
1307,11,1,21
1330,11,4,21
1396,11,1,21
1453,11,3,21
1521,11,2,21
1560,11,1,21
1670,11,5,21
1750,11,1,21
1755,11,1,21
1762,11,2,21
1825,11,1,21
1830,11,2,21
1850,11,1,21
1857,11,1,21
1873,11,2,21
2022,11,1,21
2035,11,1,21
2044,11,2,21
2278,11,1,21
2296,11,1,21
2306,11,1,21
2626,11,1,21
2660,11,2,21
2826,11,8,21
2827,11,1,21
2877,11,1,21
2995,11,3,21
3039,11,2,21
3078,11,1,21
3080,11,3,21
3189,11,1,21
3196,11,1,21
3222,11,1,21
3234,11,1,21
3249,11,1,21
3373,11,2,21
3392,11,18,21
3677,11,2,21
3681,11,1,21
3943,11,1,21
4158,11,1,21
4239,11,2,21
4253,11,1,21
4322,11,1,21
4359,11,2,21
4410,11,1,21
4411,11,1,21
4510,11,1,21
4528,11,1,21
4565,11,1,21
4573,11,4,21
4759,11,4,21
4799,11,1,21
4818,11,1,21
4857,11,1,21
4882,11,1,21
4947,11,1,21
5069,11,3,21
5070,11,4,21
5075,11,3,21
5088,11,4,21
5141,11,6,21
5227,11,3,21
5401,11,3,21
5480,11,1,21
5525,11,5,21
5590,11,2,21
5603,11,1,21
5712,11,1,21
5715,11,1,21
5849,11,1,21
5867,11,1,21
5904,11,1,21
55,12,1,21
100,12,1,21
213,12,1,21
223,12,1,21
224,12,1,21
409,12,1,21
426,12,1,21
488,12,1,21
656,12,1,21
657,12,1,21
737,12,1,21
861,12,1,21
1248,12,1,21
1330,12,2,21
1497,12,1,21
1652,12,1,21
1654,12,1,21
1655,12,1,21
1670,12,1,21
1856,12,1,21
1863,12,1,21
1942,12,1,21
2024,12,6,21
2026,12,1,21
2252,12,1,21
2447,12,1,21
2452,12,1,21
2459,12,1,21
2549,12,1,21
2614,12,1,21
2644,12,1,21
2691,12,1,21
2697,12,1,21
2877,12,1,21
3007,12,1,21
3008,12,1,21
3039,12,2,21
3127,12,1,21
3149,12,1,21
3249,12,1,21
3392,12,3,21
3406,12,1,21
3481,12,1,21
3614,12,2,21
3677,12,1,21
4048,12,1,21
4173,12,1,21
4439,12,3,21
4746,12,1,21
4753,12,1,21
4786,12,1,21
4827,12,1,21
4939,12,1,21
5129,12,3,21
5389,12,1,21
5401,12,1,21
5465,12,1,21
5670,12,1,21
5686,12,1,21
172,13,1,21
473,13,1,21
476,13,1,21
810,13,1,21
1010,13,3,21
1199,13,1,21
1221,13,1,21
1236,13,1,21
1414,13,1,21
1452,13,1,21
1494,13,1,21
1629,13,2,21
1670,13,1,21
1765,13,1,21
1851,13,2,21
1937,13,1,21
2009,13,3,21
2020,13,1,21
2103,13,3,21
2441,13,2,21
2477,13,2,21
2564,13,3,21
2774,13,1,21
2877,13,1,21
3199,13,2,21
3249,13,1,21
3392,13,1,21
3581,13,1,21
4003,13,1,21
4157,13,1,21
4204,13,1,21
4302,13,1,21
4359,13,3,21
4451,13,2,21
4476,13,1,21
4528,13,1,21
4753,13,1,21
4855,13,2,21
4988,13,1,21
5137,13,1,21
5294,13,2,21
5297,13,1,21
5340,13,1,21
5342,13,2,21
5470,13,2,21
5670,13,1,21
293,14,1,21
590,14,2,21
846,14,1,21
935,14,1,21
944,14,1,21
1004,14,1,21
1042,14,1,21
1065,14,5,21
1152,14,1,21
1221,14,2,21
1236,14,1,21
1260,14,1,21
1330,14,1,21
1333,14,1,21
1810,14,2,21
1830,14,3,21
2022,14,1,21
2146,14,2,21
2185,14,1,21
2227,14,1,21
2877,14,1,21
2902,14,5,21
2974,14,1,21
3031,14,2,21
3061,14,1,21
3176,14,3,21
3216,14,2,21
3234,14,2,21
3344,14,1,21
3533,14,1,21
3534,14,1,21
3547,14,1,21
3681,14,2,21
3741,14,1,21
3838,14,1,21
3936,14,2,21
4134,14,5,21
4202,14,1,21
4238,14,1,21
4253,14,1,21
4309,14,2,21
4441,14,2,21
4528,14,1,21
4648,14,1,21
4651,14,1,21
4834,14,1,21
4864,14,1,21
4871,14,1,21
4939,14,1,21
4974,14,1,21
5004,14,1,21
5081,14,1,21
5088,14,1,21
5422,14,1,21
5463,14,1,21
5470,14,1,21
5657,14,1,21
42,15,1,21
162,15,1,21
284,15,3,21
353,15,1,21
371,15,1,21
590,15,1,21
1058,15,1,21
1330,15,1,21
1440,15,1,21
1489,15,1,21
1504,15,1,21
1525,15,1,21
1557,15,1,21
1560,15,10,21
1621,15,1,21
1810,15,3,21
1830,15,2,21
1881,15,1,21
1962,15,1,21
2069,15,1,21
2100,15,1,21
2146,15,1,21
2188,15,5,21
2200,15,1,21
2252,15,1,21
2267,15,1,21
2400,15,2,21
2525,15,1,21
2562,15,1,21
2606,15,1,21
2767,15,4,21
2877,15,1,21
3031,15,2,21
3141,15,1,21
3233,15,1,21
3234,15,1,21
3245,15,1,21
3306,15,1,21
3308,15,1,21
3374,15,1,21
3392,15,4,21
3486,15,3,21
3591,15,5,21
3629,15,4,21
3677,15,2,21
3774,15,1,21
3784,15,1,21
3838,15,1,21
4200,15,1,21
4239,15,2,21
4390,15,1,21
4399,15,1,21
4592,15,1,21
4799,15,1,21
4805,15,1,21
4880,15,1,21
5088,15,1,21
5137,15,1,21
5142,15,2,21
5242,15,3,21
5262,15,2,21
5406,15,1,21
5600,15,1,21
5670,15,4,21
5672,15,1,21
5867,15,1,21
39,16,1,21
67,16,1,21
74,16,1,21
172,16,3,21
208,16,2,21
283,16,2,21
289,16,1,21
360,16,1,21
371,16,1,21
409,16,2,21
414,16,1,21
473,16,2,21
488,16,2,21
583,16,2,21
783,16,1,21
903,16,1,21
1017,16,1,21
1064,16,1,21
1069,16,1,21
1197,16,2,21
1221,16,1,21
1330,16,1,21
1348,16,1,21
1377,16,1,21
1487,16,1,21
1544,16,1,21
1560,16,7,21
1670,16,3,21
1789,16,1,21
1830,16,1,21
1907,16,1,21
2022,16,1,21
2044,16,2,21
2047,16,1,21
2069,16,2,21
2146,16,1,21
2497,16,1,21
2634,16,1,21
2644,16,1,21
2741,16,1,21
2877,16,1,21
2946,16,1,21
2988,16,2,21
3039,16,1,21
3066,16,1,21
3138,16,2,21
3165,16,1,21
3189,16,1,21
3227,16,1,21
3245,16,2,21
3249,16,1,21
3308,16,1,21
3373,16,1,21
3374,16,2,21
3392,16,10,21
3443,16,1,21
3569,16,1,21
3677,16,4,21
3839,16,1,21
3840,16,1,21
3855,16,1,21
3955,16,1,21
4090,16,3,21
4114,16,1,21
4158,16,1,21
4182,16,1,21
4198,16,2,21
4239,16,8,21
4302,16,1,21
4359,16,3,21
4390,16,1,21
4446,16,2,21
4490,16,1,21
4520,16,4,21
4597,16,1,21
4657,16,1,21
4682,16,2,21
4799,16,1,21
4880,16,1,21
5088,16,1,21
5142,16,1,21
5265,16,1,21
5470,16,3,21
5525,16,1,21
5661,16,1,21
5670,16,3,21
5817,16,1,21
5821,16,2,21
5859,16,1,21
5884,16,1,21
5920,16,6,21
172,17,1,21
181,17,1,21
208,17,1,21
224,17,1,21
248,17,2,21
473,17,2,21
488,17,2,21
530,17,1,21
548,17,2,21
695,17,2,21
735,17,1,21
856,17,1,21
943,17,1,21
970,17,1,21
1040,17,1,21
1125,17,1,21
1135,17,1,21
1237,17,1,21
1254,17,2,21
1291,17,2,21
1313,17,1,21
1330,17,1,21
1373,17,1,21
1439,17,1,21
1548,17,1,21
1743,17,1,21
1799,17,2,21
1824,17,1,21
1830,17,3,21
2118,17,2,21
2120,17,1,21
2278,17,1,21
2660,17,2,21
2741,17,1,21
2757,17,1,21
2877,17,1,21
3199,17,2,21
3310,17,2,21
3392,17,3,21
3581,17,1,21
3741,17,1,21
3855,17,2,21
3864,17,2,21
4039,17,1,21
4114,17,1,21
4198,17,1,21
4200,17,1,21
4202,17,1,21
4204,17,4,21
4214,17,1,21
4236,17,1,21
4239,17,1,21
4253,17,1,21
4258,17,1,21
4302,17,1,21
4349,17,2,21
4498,17,1,21
4573,17,1,21
4648,17,1,21
4733,17,1,21
4753,17,1,21
4799,17,1,21
4818,17,1,21
4871,17,2,21
4980,17,1,21
4999,17,1,21
5081,17,4,21
5294,17,1,21
5392,17,1,21
5435,17,2,21
5471,17,1,21
5525,17,1,21
5571,17,1,21
5821,17,1,21
5867,17,1,21
141,18,1,21
200,18,1,21
399,18,1,21
473,18,1,21
547,18,1,21
635,18,1,21
737,18,1,21
1042,18,1,21
1090,18,2,21
1114,18,1,21
1128,18,1,21
1139,18,2,21
1379,18,2,21
1587,18,1,21
1603,18,1,21
1660,18,1,21
1875,18,1,21
1917,18,1,21
2141,18,1,21
2146,18,1,21
2305,18,3,21
2451,18,1,21
2477,18,1,21
2650,18,1,21
2716,18,1,21
2722,18,1,21
2791,18,1,21
2877,18,1,21
2889,18,1,21
3141,18,1,21
3234,18,1,21
3352,18,1,21
3481,18,1,21
3614,18,1,21
3826,18,1,21
3860,18,1,21
3970,18,3,21
4093,18,1,21
4158,18,3,21
4204,18,3,21
4428,18,1,21
4505,18,1,21
4528,18,2,21
4708,18,1,21
4879,18,1,21
5014,18,1,21
5155,18,1,21
5254,18,1,21
5358,18,1,21
5471,18,3,21
5482,18,1,21
5525,18,1,21
5700,18,1,21
5867,18,1,21
18,19,1,21
172,19,1,21
208,19,2,21
284,19,1,21
289,19,1,21
380,19,1,21
388,19,1,21
627,19,1,21
666,19,1,21
737,19,1,21
751,19,1,21
791,19,3,21
846,19,2,21
861,19,1,21
1032,19,1,21
1039,19,1,21
1042,19,2,21
1056,19,1,21
1133,19,3,21
1152,19,1,21
1167,19,1,21
1223,19,1,21
1358,19,1,21
1398,19,2,21
1452,19,1,21
1487,19,2,21
1498,19,1,21
1560,19,2,21
1621,19,1,21
1696,19,1,21
1830,19,1,21
1897,19,1,21
2022,19,1,21
2028,19,5,21
2029,19,1,21
2030,19,1,21
2086,19,3,21
2142,19,1,21
2146,19,1,21
2200,19,3,21
2267,19,1,21
2532,19,3,21
2533,19,1,21
2578,19,1,21
2644,19,1,21
2722,19,1,21
2861,19,2,21
2877,19,1,21
2921,19,1,21
2937,19,1,21
2946,19,2,21
2953,19,1,21
3031,19,1,21
3050,19,1,21
3060,19,5,21
3138,19,1,21
3176,19,1,21
3218,19,1,21
3234,19,1,21
3249,19,18,21
3252,19,1,21
3540,19,1,21
3614,19,1,21
3629,19,1,21
3766,19,1,21
3876,19,1,21
3915,19,2,21
3973,19,2,21
4039,19,5,21
4043,19,3,21
4158,19,1,21
4204,19,9,21
4260,19,2,21
4283,19,1,21
4359,19,6,21
4451,19,2,21
4461,19,1,21
4528,19,4,21
4568,19,1,21
4744,19,1,21
4834,19,1,21
4891,19,1,21
4999,19,5,21
5015,19,1,21
5075,19,1,21
5088,19,1,21
5106,19,1,21
5137,19,1,21
5142,19,1,21
5164,19,1,21
5294,19,1,21
5351,19,1,21
5353,19,8,21
5370,19,1,21
5435,19,1,21
5439,19,6,21
5440,19,1,21
5508,19,1,21
5594,19,1,21
5688,19,1,21
5727,19,1,21
5842,19,1,21
5849,19,4,21
5859,19,1,21
5867,19,1,21
38,1,2,22
70,1,1,22
87,1,1,22
127,1,5,22
172,1,1,22
208,1,1,22
224,1,5,22
311,1,2,22
418,1,1,22
432,1,1,22
459,1,1,22
494,1,1,22
498,1,1,22
656,1,2,22
737,1,1,22
745,1,1,22
783,1,1,22
794,1,1,22
870,1,1,22
953,1,1,22
970,1,1,22
989,1,3,22
1042,1,2,22
1079,1,2,22
1090,1,1,22
1123,1,1,22
1161,1,1,22
1188,1,2,22
1207,1,1,22
1216,1,1,22
1258,1,5,22
1276,1,8,22
1330,1,3,22
1414,1,1,22
1487,1,3,22
1630,1,3,22
1855,1,1,22
1901,1,1,22
1918,1,2,22
1923,1,1,22
1929,1,1,22
1941,1,1,22
1942,1,1,22
2022,1,1,22
2035,1,1,22
2088,1,1,22
2100,1,1,22
2200,1,1,22
2216,1,1,22
2252,1,1,22
2260,1,1,22
2326,1,5,22
2449,1,2,22
2452,1,2,22
2537,1,1,22
2549,1,1,22
2550,1,1,22
2587,1,1,22
2655,1,1,22
2877,1,1,22
2941,1,1,22
2946,1,1,22
3044,1,1,22
3093,1,1,22
3130,1,2,22
3176,1,2,22
3424,1,2,22
3488,1,4,22
3547,1,1,22
3674,1,1,22
3677,1,3,22
3738,1,1,22
3816,1,1,22
4048,1,1,22
4090,1,1,22
4158,1,3,22
4206,1,3,22
4207,1,4,22
4273,1,1,22
4309,1,2,22
4389,1,1,22
4441,1,1,22
4466,1,1,22
4528,1,1,22
4554,1,1,22
4735,1,1,22
4740,1,1,22
4753,1,1,22
4795,1,1,22
4834,1,2,22
4930,1,1,22
4962,1,1,22
4974,1,1,22
4998,1,1,22
4999,1,1,22
5004,1,10,22
5014,1,1,22
5074,1,1,22
5088,1,2,22
5119,1,1,22
5163,1,1,22
5177,1,1,22
5178,1,2,22
5313,1,1,22
5335,1,2,22
5336,1,1,22
5349,1,1,22
5372,1,1,22
5383,1,1,22
5389,1,1,22
5392,1,1,22
5416,1,2,22
5427,1,2,22
5430,1,1,22
5438,1,1,22
5446,1,1,22
5525,1,1,22
5527,1,1,22
5574,1,3,22
5598,1,1,22
5661,1,3,22
5670,1,1,22
5821,1,1,22
5867,1,1,22
5872,1,1,22
5901,1,3,22
5929,1,1,22
31,2,1,22
46,2,1,22
55,2,2,22
70,2,1,22
93,2,1,22
127,2,3,22
181,2,1,22
224,2,3,22
227,2,1,22
342,2,3,22
402,2,1,22
404,2,1,22
418,2,1,22
430,2,1,22
657,2,3,22
754,2,1,22
783,2,1,22
833,2,1,22
1014,2,1,22
1062,2,2,22
1079,2,3,22
1146,2,1,22
1156,2,3,22
1330,2,5,22
1426,2,1,22
1434,2,1,22
1487,2,1,22
1498,2,1,22
1544,2,1,22
1560,2,3,22
1568,2,1,22
1630,2,1,22
1737,2,2,22
1851,2,1,22
1856,2,1,22
1866,2,2,22
1897,2,1,22
1918,2,1,22
1938,2,1,22
2024,2,1,22
2035,2,2,22
2085,2,2,22
2216,2,1,22
2217,2,1,22
2313,2,1,22
2449,2,2,22
2617,2,1,22
2626,2,2,22
2632,2,1,22
2702,2,1,22
2708,2,12,22
2763,2,1,22
2769,2,1,22
2771,2,1,22
2877,2,1,22
2939,2,1,22
3057,2,1,22
3061,2,2,22
3147,2,2,22
3156,2,2,22
3331,2,2,22
3353,2,1,22
3486,2,1,22
3488,2,2,22
3674,2,4,22
3741,2,1,22
3855,2,1,22
3885,2,1,22
3941,2,2,22
3994,2,1,22
4004,2,1,22
4048,2,6,22
4093,2,1,22
4157,2,1,22
4179,2,2,22
4206,2,2,22
4357,2,1,22
4411,2,1,22
4424,2,1,22
4441,2,2,22
4461,2,4,22
4502,2,1,22
4505,2,1,22
4528,2,2,22
4573,2,3,22
4628,2,11,22
4720,2,1,22
4735,2,1,22
4740,2,1,22
4884,2,1,22
4898,2,1,22
4994,2,2,22
4995,2,2,22
5004,2,7,22
5088,2,2,22
5210,2,1,22
5335,2,1,22
5398,2,1,22
5406,2,1,22
5484,2,1,22
5525,2,1,22
5527,2,1,22
5642,2,1,22
5670,2,3,22
5782,2,1,22
5808,2,1,22
38,3,1,22
43,3,3,22
53,3,1,22
55,3,1,22
70,3,2,22
172,3,1,22
181,3,2,22
187,3,1,22
227,3,1,22
284,3,1,22
289,3,2,22
293,3,1,22
311,3,1,22
360,3,1,22
488,3,2,22
498,3,1,22
545,3,1,22
737,3,1,22
740,3,1,22
784,3,9,22
962,3,1,22
984,3,1,22
1042,3,1,22
1082,3,1,22
1093,3,1,22
1123,3,6,22
1125,3,1,22
1162,3,1,22
1197,3,1,22
1261,3,2,22
1330,3,3,22
1430,3,2,22
1487,3,7,22
1489,3,1,22
1560,3,2,22
1670,3,16,22
1789,3,3,22
1810,3,3,22
1818,3,1,22
1830,3,4,22
1871,3,1,22
1874,3,1,22
1893,3,1,22
2047,3,1,22
2069,3,1,22
2085,3,1,22
2102,3,1,22
2127,3,1,22
2182,3,1,22
2242,3,1,22
2278,3,1,22
2326,3,1,22
2497,3,1,22
2593,3,1,22
2644,3,1,22
2660,3,1,22
2722,3,1,22
2877,3,1,22
2950,3,1,22
3008,3,1,22
3015,3,1,22
3080,3,1,22
3087,3,1,22
3138,3,2,22
3147,3,1,22
3189,3,1,22
3245,3,3,22
3249,3,4,22
3257,3,1,22
3373,3,3,22
3392,3,6,22
3490,3,2,22
3614,3,1,22
3674,3,1,22
3681,3,1,22
3838,3,1,22
3881,3,1,22
3883,3,1,22
3936,3,2,22
3941,3,5,22
4097,3,1,22
4111,3,1,22
4158,3,2,22
4183,3,2,22
4239,3,1,22
4250,3,1,22
4359,3,1,22
4369,3,1,22
4390,3,2,22
4398,3,1,22
4490,3,3,22
4492,3,1,22
4520,3,2,22
4528,3,1,22
4565,3,1,22
4648,3,4,22
4649,3,1,22
4694,3,5,22
4782,3,2,22
4857,3,1,22
4873,3,1,22
4880,3,4,22
4906,3,1,22
4930,3,1,22
5050,3,1,22
5075,3,1,22
5142,3,2,22
5155,3,9,22
5266,3,2,22
5313,3,1,22
5336,3,3,22
5383,3,1,22
5392,3,2,22
5401,3,7,22
5481,3,9,22
5484,3,1,22
5516,3,1,22
5525,3,1,22
5527,3,1,22
5551,3,1,22
5604,3,1,22
5670,3,1,22
5675,3,1,22
5835,3,1,22
5858,3,2,22
5867,3,1,22
5920,3,1,22
42,4,2,22
55,4,1,22
80,4,1,22
227,4,1,22
311,4,1,22
432,4,1,22
433,4,1,22
473,4,1,22
488,4,1,22
506,4,1,22
656,4,1,22
810,4,1,22
